fecha,precio
17/04/2016,765000 
18/04/2016,760000 
19/04/2016,746000 
20/04/2016,749000 
21/04/2016,730000 
22/04/2016,730000 
23/04/2016,730000 
24/04/2016,730000 
25/04/2016,735000 
26/04/2016,745000 
27/04/2016,720000 
28/04/2016,700000 
29/04/2016,700000 
30/04/2016,700000 
01/05/2016,700000 
02/05/2016,685000 
03/05/2016,700000 
04/05/2016,715000 
05/05/2016,730000 
06/05/2016,750000 
07/05/2016,750000 
08/05/2016,750000 
09/05/2016,760000 
10/05/2016,770000 
11/05/2016,770000 
12/05/2016,765000 
13/05/2016,780000 
14/05/2016,780000 
15/05/2016,780000 
16/05/2016,810000 
17/05/2016,805000 
18/05/2016,795000 
19/05/2016,760000 
20/05/2016,765000 
21/05/2016,765000 
22/05/2016,765000 
23/05/2016,750000 
24/05/2016,750000 
25/05/2016,750000 
26/05/2016,748000 
27/05/2016,752000 
28/05/2016,752000 
29/05/2016,752000 
30/05/2016,752000 
31/05/2016,759000 
01/06/2016,760000 
02/06/2016,761000 
03/06/2016,755000 
04/06/2016,755000 
05/06/2016,755000 
06/06/2016,785000 
07/06/2016,770000 
08/06/2016,795000 
09/06/2016,772000 
10/06/2016,793000 
11/06/2016,793000 
12/06/2016,793000 
13/06/2016,800000 
14/06/2016,790000 
15/06/2016,805000 
16/06/2016,820000 
17/06/2016,825000 
18/06/2016,825000 
19/06/2016,825000 
20/06/2016,815000 
21/06/2016,815000 
22/06/2016,795000 
23/06/2016,802000 
24/06/2016,790000 
25/06/2016,790000 
26/06/2016,790000 
27/06/2016,800000 
28/06/2016,820000 
29/06/2016,815000 
30/06/2016,824000 
01/07/2016,830000 
02/07/2016,830000 
03/07/2016,830000 
04/07/2016,830000 
05/07/2016,837000 
06/07/2016,834000 
07/07/2016,820000 
08/07/2016,829000 
09/07/2016,829000 
10/07/2016,829000 
11/07/2016,854000 
12/07/2016,835000 
13/07/2016,845000 
14/07/2016,865000 
15/07/2016,835000 
16/07/2016,835000 
17/07/2016,835000 
18/07/2016,850000 
19/07/2016,833000 
20/07/2016,835000 
21/07/2016,833000 
22/07/2016,807000 
23/07/2016,807000 
24/07/2016,807000 
25/07/2016,815000 
26/07/2016,835000 
27/07/2016,835000 
28/07/2016,847000 
29/07/2016,865000 
30/07/2016,865000 
31/07/2016,865000 
01/08/2016,850000 
02/08/2016,830000 
03/08/2016,830000 
04/08/2016,830000 
05/08/2016,820000 
06/08/2016,820000 
07/08/2016,820000 
08/08/2016,800000 
09/08/2016,800000 
10/08/2016,780000 
11/08/2016,760000 
12/08/2016,755000 
13/08/2016,755000 
14/08/2016,755000 
15/08/2016,755000 
16/08/2016,760000 
17/08/2016,750000 
18/08/2016,760000 
19/08/2016,775000 
20/08/2016,775000 
21/08/2016,775000 
22/08/2016,810000 
23/08/2016,825000 
24/08/2016,805000 
25/08/2016,800000 
26/08/2016,795000 
27/08/2016,795000 
28/08/2016,795000 
29/08/2016,800000 
30/08/2016,810000 
31/08/2016,825000 
01/09/2016,860000 
02/09/2016,850000 
03/09/2016,850000 
04/09/2016,850000 
05/09/2016,850000 
06/09/2016,845000 
07/09/2016,835000 
08/09/2016,835000 
09/09/2016,830000 
10/09/2016,830000 
11/09/2016,830000 
12/09/2016,840000 
13/09/2016,834000 
14/09/2016,835000 
15/09/2016,825000 
16/09/2016,870000 
17/09/2016,870000 
18/09/2016,870000 
19/09/2016,885000 
20/09/2016,900000 
21/09/2016,900000 
22/09/2016,880000 
23/09/2016,880000 
24/09/2016,880000 
25/09/2016,880000 
26/09/2016,895000 
27/09/2016,897000 
28/09/2016,895000 
29/09/2016,855000 
30/09/2016,870000 
01/10/2016,870000 
02/10/2016,870000 
03/10/2016,865000 
04/10/2016,870000 
05/10/2016,885000 
06/10/2016,855000 
07/10/2016,860000 
08/10/2016,860000 
09/10/2016,860000 
10/10/2016,895000 
11/10/2016,890000 
12/10/2016,895000 
13/10/2016,900000 
14/10/2016,910000 
15/10/2016,910000 
16/10/2016,910000 
17/10/2016,915000 
18/10/2016,920000 
19/10/2016,920000 
20/10/2016,915000 
21/10/2016,920000 
22/10/2016,920000 
23/10/2016,920000 
24/10/2016,925000 
25/10/2016,970000 
26/10/2016,978000 
27/10/2016,985000 
28/10/2016,990000 
29/10/2016,990000 
30/10/2016,990000 
31/10/2016,990000 
01/11/2016,985000 
02/11/2016,1005000 
03/11/2016,1020000 
04/11/2016,1050000 
05/11/2016,1050000 
06/11/2016,1050000 
07/11/2016,1065000 
08/11/2016,1000000 
09/11/2016,1020000 
10/11/2016,1000000 
11/11/2016,985000 
12/11/2016,985000 
13/11/2016,985000 
14/11/2016,1000000 
15/11/2016,1005000 
16/11/2016,1007000 
17/11/2016,1000000 
18/11/2016,1020000 
19/11/2016,1020000 
20/11/2016,1020000 
21/11/2016,1020000 
22/11/2016,1015000 
23/11/2016,1007000 
24/11/2016,1007000 
25/11/2016,995000 
26/11/2016,995000 
27/11/2016,995000 
28/11/2016,990000 
29/11/2016,980000 
30/11/2016,950000 
01/12/2016,900000 
02/12/2016,910000 
03/12/2016,910000 
04/12/2016,910000 
05/12/2016,895000 
06/12/2016,870000 
07/12/2016,860000 
08/12/2016,860000 
09/12/2016,850000 
10/12/2016,850000 
11/12/2016,850000 
12/12/2016,860000 
13/12/2016,870000 
14/12/2016,870000 
15/12/2016,875000 
16/12/2016,875000 
17/12/2016,875000 
18/12/2016,875000 
19/12/2016,885000 
20/12/2016,870000 
21/12/2016,875000 
22/12/2016,845000 
23/12/2016,830000 
24/12/2016,830000 
25/12/2016,830000 
26/12/2016,830000 
27/12/2016,810000 
28/12/2016,820000 
29/12/2016,825000 
30/12/2016,835000 
31/12/2016,835000 
01/01/2017,835000 
02/01/2017,835000 
03/01/2017,830000 
04/01/2017,850000 
05/01/2017,860000 
06/01/2017,845000 
07/01/2017,845000 
08/01/2017,845000 
09/01/2017,850000 
10/01/2017,880000 
11/01/2017,900000 
12/01/2017,890000 
13/01/2017,890000 
14/01/2017,890000 
15/01/2017,890000 
16/01/2017,890000 
17/01/2017,890000 
18/01/2017,890000 
19/01/2017,900000 
20/01/2017,910000 
21/01/2017,910000 
22/01/2017,910000 
23/01/2017,920000 
24/01/2017,910000 
25/01/2017,910000 
26/01/2017,905000 
27/01/2017,905000 
28/01/2017,905000 
29/01/2017,905000 
30/01/2017,900000 
31/01/2017,885000 
01/02/2017,885000 
02/02/2017,855000 
03/02/2017,845000 
04/02/2017,845000 
05/02/2017,845000 
06/02/2017,840000 
07/02/2017,835000 
08/02/2017,845000 
09/02/2017,860000 
10/02/2017,855000 
11/02/2017,855000 
12/02/2017,855000 
13/02/2017,855000 
14/02/2017,850000 
15/02/2017,860000 
16/02/2017,865000 
17/02/2017,880000 
18/02/2017,880000 
19/02/2017,880000 
20/02/2017,880000 
21/02/2017,890000 
22/02/2017,885000 
23/02/2017,875000 
24/02/2017,855000 
25/02/2017,855000 
26/02/2017,855000 
27/02/2017,830000 
28/02/2017,845000 
01/03/2017,865000 
02/03/2017,870000 
03/03/2017,870000 
04/03/2017,870000 
05/03/2017,870000 
06/03/2017,855000 
07/03/2017,855000 
08/03/2017,865000 
09/03/2017,860000 
10/03/2017,860000 
11/03/2017,860000 
12/03/2017,860000 
13/03/2017,875000 
14/03/2017,870000 
15/03/2017,860000 
16/03/2017,850000 
17/03/2017,850000 
18/03/2017,850000 
19/03/2017,850000 
20/03/2017,868000 
21/03/2017,860000 
22/03/2017,851000 
23/03/2017,840000 
24/03/2017,816000 
25/03/2017,816000 
26/03/2017,816000 
27/03/2017,830000 
28/03/2017,827000 
29/03/2017,823000 
30/03/2017,820000 
31/03/2017,820000 
01/04/2017,820000 
02/04/2017,820000 
03/04/2017,807000 
04/04/2017,807000 
05/04/2017,802000 
06/04/2017,803000 
07/04/2017,816000 
08/04/2017,816000 
09/04/2017,816000 
10/04/2017,817000 
11/04/2017,820000 
12/04/2017,820000 
13/04/2017,823000 
14/04/2017,823000 
15/04/2017,823000 
16/04/2017,823000 
17/04/2017,831000 
18/04/2017,837000 
19/04/2017,815000 
20/04/2017,780000 
21/04/2017,775000 
22/04/2017,775000 
23/04/2017,775000 
24/04/2017,770000 
25/04/2017,780000 
26/04/2017,778000 
27/04/2017,775000 
28/04/2017,800000 
29/04/2017,800000 
30/04/2017,800000 
01/05/2017,815000 
02/05/2017,817000 
03/05/2017,820000 
04/05/2017,816000 
05/05/2017,819000 
06/05/2017,819000 
07/05/2017,819000 
08/05/2017,826000 
09/05/2017,819000 
10/05/2017,823000 
11/05/2017,806000 
12/05/2017,807000 
13/05/2017,807000 
14/05/2017,807000 
15/05/2017,791000 
16/05/2017,778000 
17/05/2017,802000 
18/05/2017,785000 
19/05/2017,790000 
20/05/2017,790000 
21/05/2017,790000 
22/05/2017,784000 
23/05/2017,785000 
24/05/2017,777000 
25/05/2017,786000 
26/05/2017,800000 
27/05/2017,800000 
28/05/2017,800000 
29/05/2017,810000 
30/05/2017,795000 
31/05/2017,795000 
01/06/2017,780000 
02/06/2017,767000 
03/06/2017,767000 
04/06/2017,767000 
05/06/2017,785000 
06/06/2017,767000 
07/06/2017,772000 
08/06/2017,780000 
09/06/2017,781000 
10/06/2017,781000 
11/06/2017,781000 
12/06/2017,790000 
13/06/2017,785000 
14/06/2017,778000 
15/06/2017,787000 
16/06/2017,778000 
17/06/2017,778000 
18/06/2017,778000 
19/06/2017,782000 
